Index,Method,Sheet_ID,Date,Date_survey_started,Start Time,End Time,Start GPS Name,End GPS Name,Start Y,Start X,Start Temp (c),,End Y,End X,End Temp (c),Observers,Scribe,Survey,Number,No,Time,Species,Y,Y_old,X,X_old,SVL_mm,Color,Nuptial_Pads,gravid,STAGE,Use_for_size,Mass,Disposition,Microhabitat,Habitat_type,Burrow(Y/N),Burrow_Depth,GPS Waypoint,COMMENTS,Time to process,Toads Missed,QC
102,RoadVES,SCTR-12-Apr-2016-01,4/12/16,,2048,2325,,,4119851,365408,,,cul de sac,,,"ADS, AO",,,102,5,2126,SCHO,4120136,,365766,,31,G,N,DC,U,,-,A,leaf litter,forest,N,,point 162,,,,
132,RoadVES,SCTR-12-Apr-2016-01,4/12/16,,2048,2325,,,4119851,365408,,,cul de sac,,,"ADS, AO",,,132,35,2314,SCHO,4121252,,365811,,31,G,N,DC,U,,-,A,leaf litter,forest,N,,point 188,,,,
323,RoadVES,SCTR-18-Apr-2016-01,4/19/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,323,187,227,SCHO,4121472,,363066,,31,G,N,DC,U,,-,A,leaf litter,Forest,N,,Pt 337,,,,
239,RoadVES,SCTR-18-Apr-2016-01,4/19/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,239,103,46,SCHO,4121503,,363680,,31.3,G,N,DC,U,,-,A,leaf litter,forest,N,,point 276,,,,
310,RoadVES,SCTR-18-Apr-2016-01,4/19/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,310,174,219,SCHO,4121483,,363074,,31.4,G,N,DC,U,,-,A,leaf litter,Forest,N,,Pt 329,,,,
207,RoadVES,SCTR-18-Apr-2016-01,4/19/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,207,71,15,SCHO,4121476,,363753,,31.9,G,N,DC,U,,-,A,leaf litter,forest,N,,point 255,,,,
25,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,25,25,2238,SCHO,4119262,,367555,,32,G,N,DC,U,,-,A,leaf litter,forest,N,,point 099,,,,
54,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,54,54,2322,SCHO,4119089,,367428,,32,G,N,DC,U,,-,A,leaf litter,forest,N,,point 119,,,,
67,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,67,67,2338,SCHO,4119009,,367378,,32,G,N,DC,U,,-,A,leaf litter,forest,N,,point 127,,,,
104,RoadVES,SCTR-12-Apr-2016-01,4/12/16,,2048,2325,,,4119851,365408,,,cul de sac,,,"ADS, AO",,,104,7,2131,SCHO,4120152,,365740,,32,G,N,DC,U,,-,A,leaf litter,forest,N,,point 164,,,,
275,RoadVES,SCTR-18-Apr-2016-01,4/19/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,275,139,122,SCHO,4121512,,363538,,32,G,N,DC,U,,-,A,leaf litter,forest,N,,point 303,,,,
176,RoadVES,SCTR-18-Apr-2016-01,4/18/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,176,40,2332,SCHO,4121233,,363727,,32.1,G,N,DC,U,,-,A,leaf litter,forest,N,,point 231,,,,
321,RoadVES,SCTR-18-Apr-2016-01,4/19/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,321,185,226,SCHO,4121472,,363066,,32.1,G,N,DC,U,,-,A,leaf litter,Forest,N,,Pt 337,,,,
155,RoadVES,SCTR-18-Apr-2016-01,4/18/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,155,19,2232,SCHO,4121047,,363142,,32.2,G,N,DC,U,,-,A,leaf litter,forest,N,,point 210,,,,
200,RoadVES,SCTR-18-Apr-2016-01,4/19/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,200,64,6,SCHO,4121454,,363749,,32.7,G,N,DC,U,,-,A,leaf litter,forest,N,,point 251,,,,
317,RoadVES,SCTR-18-Apr-2016-01,4/19/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,317,181,223,SCHO,4121497,,363078,,32.7,G,N,DC,U,,-,A,leaf litter,Forest,N,,Pt 333,,,,
192,RoadVES,SCTR-18-Apr-2016-01,4/18/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,192,56,2352,SCHO,4121284,,363749,,32.8,Y,N,DC,U,,-,A,leaf litter,forest,N,,point 242,,,,
332,RoadVES,SCTR-18-Apr-2016-01,4/19/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,332,196,235,SCHO,4121435,,363080,,32.8,G,N,DC,U,,-,A,leaf litter,Forest,N,,Pt 342,,,,
26,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,26,26,2241,SCHO,4119214,,367570,,33,G,N,DC,U,,-,A,leaf litter,forest,N,,point 100,,,,
42,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,42,42,2309,SCHO,4119099,,367430,,33,G,N,DC,U,,-,A,leaf litter,forest,N,,point 114,,,,
58,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,58,58,2326,SCHO,4119087,,367408,,33,G,N,DC,U,,-,A,leaf litter,forest,N,,point 121,,,,
106,RoadVES,SCTR-12-Apr-2016-01,4/12/16,,2048,2325,,,4119851,365408,,,cul de sac,,,"ADS, AO",,,106,9,2137,SCHO,4120182,,365753,,33,G,N,DC,U,,-,A,leaf litter,forest,N,,point 166,,,,
107,RoadVES,SCTR-12-Apr-2016-01,4/12/16,,2048,2325,,,4119851,365408,,,cul de sac,,,"ADS, AO",,,107,10,2140,SCHO,4120211,,365767,,33,G,N,DC,U,,-,A,leaf litter,forest,N,,point 167,,,,
241,RoadVES,SCTR-18-Apr-2016-01,4/19/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,241,105,48,SCHO,4121510,,363697,,33,G,N,DC,U,,-,A,leaf litter,forest,N,,point 277,,,,
174,RoadVES,SCTR-18-Apr-2016-01,4/18/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,174,38,2329,SCHO,4121212,,363706,,33.1,G,N,DC,U,,-,A,leaf litter,forest,N,,point 229,,,,
154,RoadVES,SCTR-18-Apr-2016-01,4/18/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,154,18,2230,SCHO,4121066,,363135,,33.2,G,N,DC,U,,-,A,leaf litter,forest,N,,point 209,,,,
150,RoadVES,SCTR-18-Apr-2016-01,4/18/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,150,14,2219,SCHO,4121128,,363102,,33.3,G,N,DC,U,,-,A,leaf litter,forest,N,,point 206,,,,
205,RoadVES,SCTR-18-Apr-2016-01,4/19/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,205,69,13,SCHO,4121467,,363747,,33.4,G,N,DC,U,,-,A,leaf litter,forest,N,,point 254,,,,
306,RoadVES,SCTR-18-Apr-2016-01,4/19/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,306,170,212,SCHO,4121575,,363049,,33.7,G,N,DC,U,,-,A,leaf litter,forest field edge,N,,Pt 327,,,,
165,RoadVES,SCTR-18-Apr-2016-01,4/18/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,165,29,2303,SCHO,4121005,,363548,,33.8,G,N,DC,U,,-,A,leaf litter,forest,N,,point 220,,,,
331,RoadVES,SCTR-18-Apr-2016-01,4/19/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,331,195,232,SCHO,4121472,,363063,,33.9,G,N,DC,U,,-,A,leaf litter,Forest,N,,Pt 340,,,,
8,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,8,8,2205,SCHO,4119738,,367623,,34,G,N,DC,U,,-,A,leaf litter,forest,N,,point 082,,,,
17,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,17,17,2226,SCHO,4119364,,367648,,34,G,N,DC,U,,-,A,leaf litter,forest,N,,point 091,,,,
61,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,61,61,2334,SCHO,4119016,,367381,,34,G,N,DC,U,,-,A,leaf litter,forest,N,,point 124,,,,
64,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,64,64,2337,SCHO,4119011,,367379,,34,G,N,DC,U,,-,A,leaf litter,forest,N,,"point 126, juvenile",,,,
71,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,71,71,2343,SCHO,4118992,,367364,,34,G,N,DC,U,,-,A,leaf litter,forest,N,,point 130,,,,
74,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,74,74,2350,SCHO,4118986,,367365,,34,G,N,DC,U,,-,A,leaf litter,forest,N,,point 133,,,,
100,RoadVES,SCTR-12-Apr-2016-01,4/12/16,,2048,2325,,,4119851,365408,,,cul de sac,,,"ADS, AO",,,100,3,2119,SCHO,4120092,,365727,,34,G,N,DC,U,,-,A,leaf litter,forest,N,,"point 161, juvenile, looks emaciated",,,,
113,RoadVES,SCTR-12-Apr-2016-01,4/12/16,,2048,2325,,,4119851,365408,,,cul de sac,,,"ADS, AO",,,113,16,2200,SCHO,4120443,,365745,,34,G,N,DC,U,,-,A,leaf litter,forest,N,,point 171,,,,
116,RoadVES,SCTR-12-Apr-2016-01,4/12/16,,2048,2325,,,4119851,365408,,,cul de sac,,,"ADS, AO",,,116,19,2207,SCHO,4120452,,365747,,34,G,N,DC,U,,-,A,leaf litter,forest,N,,"point 174, rear left foot missing",,,,
315,RoadVES,SCTR-18-Apr-2016-01,4/19/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,315,179,222,SCHO,4121481,,363051,,34,G,N,DC,U,,-,A,leaf litter,Forest,N,,Pt 334,,,,
6,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,6,6,2202,SCHO,4119750,,367603,,34,G,N,DC,U,,-,A,"leaf litter, half in burrow",forest,Y,,point 080,,,,
185,RoadVES,SCTR-18-Apr-2016-01,4/18/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,185,49,2343,SCHO,4121257,,363732,,34.1,G,N,DC,U,,-,A,leaf litter,forest,N,,point 236,,,,
263,RoadVES,SCTR-18-Apr-2016-01,4/19/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,263,127,110,SCHO,4121515,,363567,,34.1,G,N,DC,U,,-,A,leaf litter,forest,N,,point 294,,,,
198,RoadVES,SCTR-18-Apr-2016-01,4/18/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,198,62,2359,SCHO,4121340,,363764,,34.5,G,N,DC,U,,-,A,leaf litter,forest,N,,point 249,,,,
197,RoadVES,SCTR-18-Apr-2016-01,4/18/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,197,61,2356,SCHO,4121316,,363778,,34.6,G,N,DC,U,,-,A,leaf litter,forest,N,,point 247,,,,
159,RoadVES,SCTR-18-Apr-2016-01,4/18/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,159,23,2247,SCHO,4121005,,363427,,34.7,G,N,DC,U,,-,A,"leaf litter, next to burrow",forest,Y,,point 214,,,,
162,RoadVES,SCTR-18-Apr-2016-01,4/18/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,162,26,2254,SCHO,4120972,,363440,,34.9,G,N,DC,U,,-,A,"leaf litter, next to burrow",forest,Y,,point 217,,,,
16,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,16,16,2225,SCHO,4119360,,367641,,35,G,N,DC,U,,-,A,leaf litter,forest,N,,point 090,,,,
31,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,31,31,2246,SCHO,4119219,,367536,,35,G,N,DC,U,,-,A,leaf litter,forest,N,,point 103,,,,
137,RoadVES,SCTR-18-Apr-2016-01,4/18/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,137,1,2145,SCHO,4121449,,363082,,35,G,N,DC,U,,-,A,leaf litter,forest,N,,"point 194, rear leg missing (never there?)",,,,
2,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,2,2,2148,SCHO,4119866,,367563,,35,G,N,DC,U,,-,A,"dirt, in burrow",forest,Y,,,,,,
153,RoadVES,SCTR-18-Apr-2016-01,4/18/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,153,17,2225,SCHO,4121098,,363069,,35.2,G,N,DC,U,,-,A,leaf litter,forest,N,,point 208,,,,
236,RoadVES,SCTR-18-Apr-2016-01,4/19/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,236,100,32,SCHO,4121469,,363705,,35.4,G,N,DC,U,,-,A,leaf litter,forest,N,,point 270,,,,
226,RoadVES,SCTR-18-Apr-2016-01,4/19/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,226,90,29,SCHO,4121495,,363716,,35.6,G,N,DC,U,,-,A,leaf litter,forest,N,,point 271,,,,
314,RoadVES,SCTR-18-Apr-2016-01,4/19/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,314,178,220,SCHO,4121495,,363052,,35.6,G,N,DC,U,,-,A,leaf litter,Forest,N,,Pt 332,,,,
140,RoadVES,SCTR-18-Apr-2016-01,4/18/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,140,4,2156,SCHO,4121302,,363095,,35.8,G,N,DC,U,,-,A,leaf litter,forest,N,,point 196,,,,
313,RoadVES,SCTR-18-Apr-2016-01,4/19/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,313,177,220,SCHO,4121473,,363050,,35.9,G,N,DC,U,,-,A,leaf litter,Forest,N,,Pt 331,,,,
3,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,3,3,2150,SCHO,4119853,,367580,,36,G,N,DC,U,,-,A,in burrow,forest,N,,,,,,
7,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,7,7,2202,SCHO,4119749,,367602,,36,G,N,DC,U,,-,A,leaf litter,forest,N,,point 081,,,,
11,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,11,11,2208,SCHO,4119707,,367610,,36,G,N,DC,U,,-,A,leaf litter,forest,N,,point 085,,,,
23,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,23,23,2233,SCHO,4119321,,367642,,36,G,N,DC,U,,-,A,leaf litter,forest,N,,point 097,,,,
47,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,47,47,2318,SCHO,4119073,,367419,,36,G,N,DC,U,,-,A,leaf litter,forest,N,,point 118,,,,
56,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,56,56,2325,SCHO,4119069,,367440,,36,G,N,DC,U,,-,A,leaf litter,forest,N,,point 120,,,,
111,RoadVES,SCTR-12-Apr-2016-01,4/12/16,,2048,2325,,,4119851,365408,,,cul de sac,,,"ADS, AO",,,111,14,2200,SCHO,4120443,,365745,,36,G,N,DC,U,,-,A,leaf litter,forest,N,,point 171,,,,
120,RoadVES,SCTR-12-Apr-2016-01,4/12/16,,2048,2325,,,4119851,365408,,,cul de sac,,,"ADS, AO",,,120,23,2211,SCHO,4120476,,365731,,36,G,N,DC,U,,-,A,leaf litter,forest,N,,point 176,,,,
265,RoadVES,SCTR-18-Apr-2016-01,4/19/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,265,129,114,SCHO,4121515,,363565,,36,G,N,DC,U,,-,A,leaf litter,forest,N,,point 295,,,,
37,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,37,37,2304,SCHO,4119107,,367467,,36,G,N,DC,U,,-,A,"leaf litter, next to burrow",forest,Y,,point 109,,,,
312,RoadVES,SCTR-18-Apr-2016-01,4/19/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,312,176,219,SCHO,4121483,,363074,,36.1,G,N,DC,U,,-,A,leaf litter,Forest,N,,Pt 329,,,,
272,RoadVES,SCTR-18-Apr-2016-01,4/19/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,272,136,122,SCHO,4121511,,363549,,36.3,Y,N,DC,U,,-,A,leaf litter,forest,N,,point 302,,,,
206,RoadVES,SCTR-18-Apr-2016-01,4/19/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,206,70,15,SCHO,4121476,,363753,,36.4,G,N,DC,U,,-,A,leaf litter,forest,N,,point 255,,,,
290,RoadVES,SCTR-18-Apr-2016-01,4/19/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,290,154,154,SCHO,4121614,,363092,,36.6,G,N,DC,U,,-,A,leaf litter,forest/field edge,N,,point 315,,,,
325,RoadVES,SCTR-18-Apr-2016-01,4/19/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,325,189,230,SCHO,4121466,,363045,,36.7,G,N,DC,U,,-,A,leaf litter,Forest,N,,Pt 339,Dirt mound,,,
124,RoadVES,SCTR-12-Apr-2016-01,4/12/16,,2048,2325,,,4119851,365408,,,cul de sac,,,"ADS, AO",,,124,27,2220,SCHO,4120480,,365715,,37,G,N,DC,U,,-,A,leaf litter,forest,N,,point 180,,,,
318,RoadVES,SCTR-18-Apr-2016-01,4/19/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,318,182,224,SCHO,4121481,,363066,,37,G,N,DC,U,,-,A,leaf litter,Forest,N,,Pt 335,,,,
326,RoadVES,SCTR-18-Apr-2016-01,4/19/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,326,190,230,SCHO,4121466,,363045,,37,G,N,DC,U,,-,A,leaf litter,Forest,N,,Pt 339,,,,
1,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,1,1,2144,SCHO,4119905,,367576,,37,Y,N,DC,U,,-,A,"leaf litter, next to burrow",forest,Y,,,,,,
190,RoadVES,SCTR-18-Apr-2016-01,4/18/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,190,54,2349,SCHO,4121287,,363742,,37.1,G,N,DC,U,,-,A,leaf litter,forest,N,,point 241,,,,
161,RoadVES,SCTR-18-Apr-2016-01,4/18/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,161,25,2252,SCHO,4120998,,363431,,37.1,G,N,DC,U,,-,A,"leaf litter, next to burrow",forest,Y,,point 216,,,,
751,RoadVES,SCTR-11-MAY-2016-01,11-May-16,11-May-16,1:10,2:32,,,4118567,364246,17.9,,4118426,364197,16.4,"ADS, MRL, BN",,4,751,26,151,SCHO,4118505,,364193,,37.2,GY,N,-,U,,6,-,L.L.,-,N,,-,,0,,
157,RoadVES,SCTR-18-Apr-2016-01,4/18/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,157,21,2240,SCHO,4121021,,363320,,37.3,G,N,DC,U,,-,A,leaf litter,forest,N,,point 212,,,,
139,RoadVES,SCTR-18-Apr-2016-01,4/18/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,139,3,2154,SCHO,4121302,,363095,,37.3,G,N,DC,U,,-,A,in burrow,forest,Y,,point 196,,,,
156,RoadVES,SCTR-18-Apr-2016-01,4/18/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,156,20,2233,SCHO,4121042,,363187,,37.4,G,N,DC,U,,-,A,leaf litter,forest,N,,point 211,,,,
194,RoadVES,SCTR-18-Apr-2016-01,4/18/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,194,58,2354,SCHO,4121302,,363777,,37.5,G,N,DC,U,,-,A,leaf litter,forest,N,,point 243,,,,
151,RoadVES,SCTR-18-Apr-2016-01,4/18/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,151,15,2223,SCHO,4121128,,363102,,37.6,G,N,DC,U,,-,A,leaf litter,forest,N,,point 206,,,,
294,RoadVES,SCTR-18-Apr-2016-01,4/19/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,294,158,156,SCHO,4121625,,363099,,37.7,G,N,DC,U,,-,A,next to burrow,forest/field edge,Y,,point 316,,,,
177,RoadVES,SCTR-18-Apr-2016-01,4/18/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,177,41,2332,SCHO,4121260,,363716,,37.8,G,N,DC,U,,-,A,leaf litter,forest,N,,point 232,,,,
163,RoadVES,SCTR-18-Apr-2016-01,4/18/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,163,27,2257,SCHO,4121000,,363440,,37.9,G,N,DC,U,,-,A,leaf litter,forest,N,,point 218,,,,
5,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,5,5,2159,SCHO,4119749,,367592,,38,G,N,DC,U,,-,A,leaf litter,forest,N,,,,,,
9,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,9,9,2206,SCHO,4119723,,367618,,38,G,N,DC,U,,-,A,leaf litter,forest,N,,point 083,,,,
20,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,20,20,2230,SCHO,4119328,,367617,,38,G,N,DC,U,,-,A,leaf litter,forest,N,,point 094,,,,
32,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,32,32,2252,SCHO,4119191,,367531,,38,G,N,DC,U,,-,A,moss,forest,N,,point 104,,,,
33,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,33,33,2253,SCHO,4119202,,367524,,38,G,N,DC,U,,-,A,leaf litter,forest,N,,point 105,,,,
55,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,55,55,2322,SCHO,4119089,,367428,,38,G,N,DC,U,,-,A,leaf litter,forest,N,,point 119,,,,
57,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,57,57,2326,SCHO,4119087,,367408,,38,G,N,DC,U,,-,A,leaf litter,forest,N,,point 121,,,,
75,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,75,75,2351,SCHO,4118995,,367361,,38,G,N,DC,U,,-,A,leaf litter,forest,N,,point 134,,,,
76,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,76,76,2352,SCHO,4118983,,367344,,38,G,N,DC,U,,-,A,leaf litter,forest,N,,point 135,,,,
109,RoadVES,SCTR-12-Apr-2016-01,4/12/16,,2048,2325,,,4119851,365408,,,cul de sac,,,"ADS, AO",,,109,12,2158,SCHO,4120444,,365757,,38,G,N,DC,U,,-,A,leaf litter,forest,N,,point 169,,,,
112,RoadVES,SCTR-12-Apr-2016-01,4/12/16,,2048,2325,,,4119851,365408,,,cul de sac,,,"ADS, AO",,,112,15,2200,SCHO,4120443,,365745,,38,G,N,DC,U,,-,A,leaf litter,forest,N,,point 171,,,,
193,RoadVES,SCTR-18-Apr-2016-01,4/18/16,,2145,235,,,4121428,363075,15.1,,4121433,363084,11,"ADS, AO, LT (scribe)",,,193,57,2354,SCHO,4121302,,363777,,38,G,N,DC,U,,-,A,leaf litter,forest,N,,point 243,,,,
15,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,15,15,2223,SCHO,4119391,,367648,,38,G,N,DC,U,,-,A,"leaf litter, at burrow entrance",forest,Y,,point 089,,,,
22,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,22,22,2232,SCHO,4119317,,367630,,38,G,N,DC,U,,-,A,"leaf litter, next to burrow",forest,Y,,point 096,,,,
24,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,24,24,2237,SCHO,4119271,,367569,,38,G,N,DC,U,,-,A,"leaf litter, next to burrow",forest,Y,,point 098,,,,
48,RoadVES,SCTR-11-Apr-2016-01,4/11/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,48,48,2318,SCHO,4119073,,367419,,38,Y,N,DC,U,,-,A,"leaf litter, next to burrow",forest,Y,,point 118,,,,
82,RoadVES,SCTR-11-Apr-2016-01,4/12/16,,2050,32,,155,4121195,367160,,,4119073,366990,,"ADS, AO",,,82,82,0,SCHO,4118985,,367264,,38,G,N,DC,U,,-,A,"leaf litter, next to burrow",forest,Y,,point 141,,,,
